id,tid_not_to_be_used,airline,tag,tweet
134933,585846879256055808,AlaskaAir,dM}c5i95_Wot,"'Sorry for the inconvenience'! Really, @AlaskaAir? You can do better than this! #CancerIsNotContagious  #NoDoctorNoteRequired"
134934,585847676006109184,United,dM}c5i95_Wot,@rolandsmartin @united don't they know not to mess with you yet? i have had the worst experiences with united!
134963,585860445010952192,SouthWest,dM}c5i95_Wot,@SouthwestAir is there a plan in place to equip all of your aircraft with wifi? I have had three consecutive 2-3 hour flights with no wifi.
135028,585888515214417920,AlaskaAir,dM}c5i95_Wot,@AlaskaAir I for one will never fly Alaska air. How dare you embarras a cancer patient.  Im a cancer patient also.you violated ada.
135029,585889005901750272,American,dM}c5i95_Wot,@VirginAmerica Flight canceled 20 minutes before takeoff and no voucher towards future flight??? Should have stuck with @AmericanAir
135077,585910473268166656,American,dM}c5i95_Wot,@americanair Locator DINMMC is delayed. Are we still on 1394
135136,585930264989331456,JetBlue,dM}c5i95_Wot,@JetBlue still no acknowledgement of your poor pathetic handling of booking travel for spouse trying to get to critically ill wife #pathetic
135151,585935236036427776,Delta,dM}c5i95_Wot,Flight DL5262 from GNV to ATL is delayed. And trying to get to Atlanta for flight DL5282 from ATL to LNK at 8:46  @DeltaAssist
135164,585938722815881216,American,dM}c5i95_Wot,@AmericanAir not surprised this 1970s plane is delayed for maintenance- need to upgrade. On plane waiting for 1hr+ #iwannagohome
135174,585942297398902784,American,dM}c5i95_Wot,Hey peeps plz keep my friend and co worker at @AmericanAir in your thoughts and prayers. He suffered an amputation injury at work.
135350,586006372799668224,Delta,dM}c5i95_Wot,"@DeltaAssist DL0427 so much delay, with 6mth old. smh! paid $50 each to change to horrible flight"
135379,586026752947965952,American,dM}c5i95_Wot,holy shit why am i blocked by @AmericanAir
135425,586129834612563968,United,dM}c5i95_Wot,@united At gate w/out any comm from flt crew is poor cust serv. Txts every 20 min with a 30 min change in depart is a weak tactic. #1417
135435,586137566077788160,American,dM}c5i95_Wot,@AmericanAir cancelled flt to Paris and changed flights so I can't make my destination
135437,586141882025127936,United,dM}c5i95_Wot,Ugh! Flight to @sddconf in London was originally supposed to be  787 Dreamliner.  Now just a 767-300.  @United #fail
135548,586182890771185664,United,dM}c5i95_Wot,Someone at @united social media  \Oh Sh*t
135569,586188226999619584,United,dM}c5i95_Wot,"@united I cancelled a flight last year due to illness, how do I access my credit for a new flight?"
135677,586223251476516864,United,dM}c5i95_Wot,"@united FYI I have never had so many cancellations, and delays EVER flying with one layover. Get your shit together. Second rebook today!"
135681,586223843997429760,United,dM}c5i95_Wot,A little help finding a gate for @united flight 1701 in Denver airport?  Been on Tarmac waiting for a while. #DEN
135773,586252888747470848,American,dM}c5i95_Wot,My students who get frustrated with rules. Adults also have 2 follow rules we might not like. Follow me on my frustration with @AmericanAir
135809,586262410136313856,American,dM}c5i95_Wot,@AmericanAir now flight delayed 3 hrs and they won't give me my bags!!!!
135814,586263800585854976,Delta,dM}c5i95_Wot,@itsjeffreymusic @DeltaAssist if he misses his flight all his Vegas fans will be mad
135818,586265405720813568,SouthWest,dM}c5i95_Wot,"hey @SouthwestAir, 2 hours delay for a one hour flight out of oakland? COME ON??? #delays #southwest"
135828,586268126087667712,United,dM}c5i95_Wot,"24 long tarmac delays and 15,000 complaints about a @united mistake fare: http://t.co/KF3vYejhKh by @AP"
135874,586280982875111424,Delta,dM}c5i95_Wot,"Awards starting at 10,000 miles! Not bad! @DeltaAssist #spring #Delta"
135925,586297890638798848,SouthWest,dM}c5i95_Wot,"So @SouthwestAir if you can't let us take off at @PITairport, the least you could do is pump jams for a delay dance party! #skylaw"
135930,586298961998311424,American,dM}c5i95_Wot,@AmericanAir Need assistance w/ USAir booking. On hold w/ US for 45 mins now. Need to cxl travel insurance that was accidentally purchased
135934,586299561888587776,SouthWest,dM}c5i95_Wot,"Really ruining my weekend plans @SouthwestAir ...letting me down, hour by hour."
135939,586300493653274624,VirginAmerica,dM}c5i95_Wot,"@VirginAmerica well, Virgin America is Bae even though I've never flown wit u guys, and safety video is Bae. And you know all the places"
135962,586308941988114432,American,dM}c5i95_Wot,Disappointed with @AmericanAir's response to my 28 hour flight delay...$100 voucher when I missed a day of work and my MBA class #timewasted
136075,586333688268513280,United,dM}c5i95_Wot,@ryan_dalziel @united :( This is horrible.
136103,586337730558238720,American,dM}c5i95_Wot,"@AmericanAir, Karen @SeaTacAirport is an absolute hero. If it wasn't for her magic, I would have missed an extremely important family event."
136168,586354693200199680,American,dM}c5i95_Wot,Wtf @AmericanAir delay delay delay and then Tarmac holding on take off and once arrived in Dallas flight 1560.
136170,586355359700254720,Delta,dM}c5i95_Wot,"@DeltaAssist - just landed in MsP need to hop on DL864. Gate info, pls as I wait to get off plane."
136178,586358629617442816,American,dM}c5i95_Wot,@AmericanAir now 10x delayed. 12 hours to get to Chicago
136197,586362609558884352,United,dM}c5i95_Wot,"@WRuss56 @united Why don't you just walk? If it's any consolation, my AA flight was delayed 40-min today because of weather. #roadwarrior"
136234,586373583460413440,SouthWest,dM}c5i95_Wot,Ugh @SouthwestAir we have been on the Tarmac for an hr I just want to get to Albany flt 103 if not pass out some pretzels and water. #hungry
136282,586397399481876480,United,dM}c5i95_Wot,"@united no, I wasn't. The manager refused to look at my past call records where the issue had been resolved. Been on the phone 4 hours..."
136301,586407080921149440,VirginAmerica,dM}c5i95_Wot,Well before the plane took off Margot through up on me. Sorry to everyone near us for the smell. @VirginAmerica helped in the aftermath.
136346,586475141716115456,SouthWest,dM}c5i95_Wot,Flight canceled @SouthwestAir sucks and never fly with them ever again #disappointed
136459,586533285309784064,United,dM}c5i95_Wot,@macfaulkner @united FUCK UNITED! Last summer I had to call cust svc and the phone agent told me to fuck off. Not lying. Assholes.
136543,586561580491526144,United,dM}c5i95_Wot,@united nope. Still delayed.
136554,586565465255845888,United,dM}c5i95_Wot,wish I didn't have to wait a whole day to fly from one international airport to another @united
136576,586573344893378560,VirginAmerica,dM}c5i95_Wot,"Why did I think @VirginAmerica flew out of @dfwairport? Can you say I would have missed my flight?!?!? Ugh, hate how far Love is from me!"
136578,586573974705872896,SouthWest,dM}c5i95_Wot,"@airfarewatchdog @SouthwestAir if it's a traveling companion, I don't see the issue."
136582,586574724861337600,United,dM}c5i95_Wot,@murphymike @20committee @united @PeterHambyCNN Dulles this morning was a mess.
136682,586600687871508480,United,dM}c5i95_Wot,"@JeromeASF @united if they are so bad, why don't u use southwest?"
136688,586601359396470784,SouthWest,dM}c5i95_Wot,@SouthwestAir Flight 868 (LGA-&gt;MDW) delayed 2 hours?! What is the reason? Going to be stuck in NYC and miss party I am supposed to host.
136736,586617729857228800,American,dM}c5i95_Wot,I've flown twice now with @AmericanAir and both times my flight has been delayed
136781,586630562430988288,JetBlue,dM}c5i95_Wot,@jetblue OMG DELAYED again___ WTTTFFFFFF all other airlines are flying. if u think I am sitting here 5 hrs it will be costing @JetBlue $$$$$
136822,586644197245112320,SouthWest,dM}c5i95_Wot,@SouthwestAir I am wondering if I can get an advance on my in flight peanuts. I'm starving!
136859,586654845861412864,AlaskaAir,dM}c5i95_Wot,"@AlaskaAir ahhh more ridiculous, unexplained delays on the WalMart of airlines. Southwest makes you guys look like rank amateur idiots"
137001,586696671192485888,Delta,dM}c5i95_Wot,@DeltaAssist....if at all. Showing a flight as delayed until 12:35 am when it was apparent that the weather in ATL was over....just poor.
137055,586715465587814400,American,dM}c5i95_Wot,@AmericanAir just wanted to let you know that your service is ridiculously bad. From lost bags to delayed flights... just keep profiting 
137062,586716264837414912,American,dM}c5i95_Wot,@AmericanAir daughter had car problems unable to make flight. Now told will cost additional $200 for another flight. Way to pad the budget.
137084,586724772299456512,United,dM}c5i95_Wot,"@united so disappointed in you guys. Cancelled first flight at 10am for \maintenance\"". Cancelled second flight at 1245am for \""maintenance\""."""
137132,586741004989923328,Delta,dM}c5i95_Wot,Hi @DeltaAssist can you help!? Our connecting flight got moved to tomorrow now we are stuck in atlanta airport...
137157,586749107856928768,SouthWest,dM}c5i95_Wot,@SouthwestAir sucks... Making me wait 20 mins for my bag and made us switch to a different plane in Vegas #yesiamsalty
137230,586797680208154624,Delta,dM}c5i95_Wot,"@deltaassist I'm stuck on DL 2348 in ATL, you are the worst"
137240,586806809580572672,Delta,dM}c5i95_Wot,@DeltaAssist what is wrong with your airline. Total fail Atlanta to lax #deltafail
137310,586874138251374592,American,dM}c5i95_Wot,@americanair / US air fail! 7 am flightsystems down. now mechanical delay. 2 hours late.still waiting. #firstworldproblems
137314,586874983940493312,United,dM}c5i95_Wot,"@united can you take a look at the United app on blackberry, it does not work and gets negative reviews"
137384,586907861093089280,Delta,dM}c5i95_Wot,@DeltaAssist if flight 458 is delayed 40 min now will it go back to being on time later?
137615,587007784249663488,American,dM}c5i95_Wot,@AmericanAir worst travel experience ever. Lost a day of vacation with my family in mexico
137621,587009561892167680,American,dM}c5i95_Wot,@AmericanAir not one but two broken airplanes in a single day; my itinerary all messed up; why American Airles you disrrspect us like that?
137650,587029694073196544,United,dM}c5i95_Wot,@united boarding my connecting flight &amp; realized I may have left my Beats headphones on FLT 78 from NRT. what is the lost and found process?
137726,587071712350601216,Delta,dM}c5i95_Wot,@Delta @DeltaAssist @lucille_too \Delta Kills Kitten
137734,587076341536653312,American,dM}c5i95_Wot,@AmericanAir flight delayed at DFW to LHR due to repairs required. Why aren't these repairs done prior to boarding? How do I complain?
137773,587100426476134400,American,dM}c5i95_Wot,"I'm not one to complain, but this is ridiculous! @AmericanAir just attended me &amp; others in Chicago and gave us this. http://t.co/QJueqpmUlR"
137782,587107539961122816,Delta,dM}c5i95_Wot,@DeltaAssist  2 hrs on hold without talking to an agent and pay for a reservation to Japan and Korea is outrageous. Hung up at 12:20 AM.
137795,587121428022984704,Delta,dM}c5i95_Wot,@DeltaAssist I have been trying to call elite reservations but can't get anyone to answer. Technical issues?
137830,587184328217591808,SouthWest,dM}c5i95_Wot,Yay flight delayed because of a seatbelt issue. @SouthwestAir
137860,587225434544148480,United,dM}c5i95_Wot,@united one of the worst airlines that I ever flew with. I have decided to never ever ever fly with them again
137863,587227024894332928,United,dM}c5i95_Wot,@united UA1640 delayed and miss my connexion UA819. The hotel is dirty. I have neither late check out nor meals and UA attention is awful.
137890,587251591973097472,American,dM}c5i95_Wot,"@AmericanAir My bday went from one of my best to absolute worst due to your flights. Delays, lost luggage, no hotels, poor customer service."
137896,587255779830300672,United,dM}c5i95_Wot,"@united I was rebooked IAH to LAS and instructed to a hotel voucher when arriving to IAH. At my arrival, you staff was very rude denying..."
137920,587267277885673472,SouthWest,dM}c5i95_Wot,"Hey @SouthwestAir, i need to cancel one flight that is part of a round trip but I can't do it online... help!"
137973,587292639600476160,United,dM}c5i95_Wot,@united you have topped off your customer skills with no baggage...!! #dontflyunited
138000,587307463646412800,American,dM}c5i95_Wot,"Hey, what do you know. I huddled to be on time for an @AmericanAir flight that's delayed. Imagine that. #sarcasm"
138017,587318201970774016,American,dM}c5i95_Wot,@AmericanAir &amp; @USAirways apparently still deciding if they will tell their IT depts they have merged - ridiculous experience
138023,587322141286072320,United,dM}c5i95_Wot,@united once again stuck in aspen with a cancelled flight. Two bad experiences in one day.... Now for sure never using your airline again!
138086,587350701661118464,JetBlue,dM}c5i95_Wot,@JetBlue I am not able to check in via your app - this has been an issue before. Any ideas??
138145,587378746564444160,United,dM}c5i95_Wot,@united #shameful http://t.co/GZAU2qpEcz
138226,587418381524930560,Delta,dM}c5i95_Wot,@chipcoffey @Delta @DeltaAssist I've flown @Delta before. They suck and so does ATL airport! 
138331,587472092842463232,United,dM}c5i95_Wot,@united horrible gate agents on LAS UA697 for 5 hr delay. Says no refunds. Phone svc redeemed u but going back to @SouthwestAir.
138384,587505551040315392,American,dM}c5i95_Wot,@LouisVanAmstel @USAirways @AmericanAir That sucks!!! Just like barely having time to change planes before take off!!!
138412,587555247633129472,American,dM}c5i95_Wot,Week 2 of crew issues on BOSPIT @AmericanAir. Clearly a business market. Feeing very underwhelmed with the offer of a 2:30 pm departure.
138479,587604809210920960,American,dM}c5i95_Wot,"@AmericanAir Can you tell if they are old stock?last yr flights were awful. If it's the same, I'm flying someone else.I can't do that again."
138523,587623437784457216,JetBlue,dM}c5i95_Wot,AWESOME customer service by Jan @JetBlue  today fixed so many problem (not JB fault) and gave me great advice!!!
138525,587623988022669312,American,dM}c5i95_Wot,"@AmericanAir Is your reservations system not working? I can't access \My Trips\"" on AA or \""Your Trip\"" pages on USair"""
138550,587634150934351872,JetBlue,dM}c5i95_Wot,@JetBlue Flight 434 is off to a delayed start.. what's up? Hopefully the captain can make up time in the air.
138555,587635670358876160,United,dM}c5i95_Wot,"Hey @United ur inflight wifi is slower than dial-up. Short flight from Denver to Vegas, and all I get is the spinning circle?? #fail"
138569,587640118724296704,American,dM}c5i95_Wot,@AmericanAir 35 min wait to talk to a person.
138610,587653054423404544,American,dM}c5i95_Wot,"@AmericanAir Terrible experience so far. Killing my time, work and kid's school. #frustratedAAPassenger"
138612,587654110079422464,American,dM}c5i95_Wot,@AmericanAir I'm stuck on Dallas plane diverted to Houston need to get to Phoenix tonight.
138658,587667173759258624,United,dM}c5i95_Wot,So @united won't give me a refund on my flight or even allow me to cancel it. Lame as hell and also this sucks ass. 170 bucks _
138739,587697077624377344,VirginAmerica,dM}c5i95_Wot,Congratulations to @VirginAmerica for being named the #1 Airline in the USA! The 5 worst airlines in America are...  http://t.co/dDowAcF1Xr
138756,587702240414040064,American,dM}c5i95_Wot,@AmericanAir flight delayed.  can't contact customer service to make other arrangements.  Traveling is already hard with a baby and child.
138771,587708190986407936,Delta,dM}c5i95_Wot,@DeltaAssist need help. Flight from lax to DTW delayed missing connection in DTW to GRR need alternative conf # HJ6NWD
138944,587746367923191808,AlaskaAir,dM}c5i95_Wot,Plane takes off with ramp agent stuck in cargo hold http://t.co/wYmFPnSaQ5 via @AlaskaAir
138956,587747592643088384,American,dM}c5i95_Wot,@AmericanAir Attached and the following tweets with your mentioning is my official complaint of my travel last Friday http://t.co/Nz4amqywKD
139023,587755253581254656,American,dM}c5i95_Wot,@AmericanAir my daughter has been trying to get to new Orleans from DFW since 8am. Keep getting promised and then more delays. Ridiculous.
139033,587757052618866688,AlaskaAir,dM}c5i95_Wot,"The truth is @AlaskaAir is one of the best! BUT when they DO make #news #headlines... \foot-long hole in #MD80\"" or \""worker stuck in cargo\"""
139132,587780741355868160,American,dM}c5i95_Wot,@CNN I used to fly @AmericanAir exclusively until a Christmas gift was stolen from a checked bag.  Never again. #CNN #AmericanAir
139157,587785634309353472,American,dM}c5i95_Wot,Arrived at my assigned @AmericanAir seat. Standing here waiting for a seat. This is awkward... http://t.co/kCNntUwwow
139161,587786124078219264,AlaskaAir,dM}c5i95_Wot,Glad this wasn't my flight... Talk about a bad place for a nap _ @AlaskaAir   http://t.co/k9RSjh3tDl
139166,587788349173342208,SouthWest,dM}c5i95_Wot,"I was due for flight issues. 1st time on @SouthwestAir Plane has mech problem. Deplane, new flights, destination by 1am! #wearyTraveller"
139169,587788868696416256,United,dM}c5i95_Wot,@JohnTheBastard    @united plus SFO equals the worst.
139249,587815037663752192,American,dM}c5i95_Wot,@AmericanAir having a rough day today. 2 hour delay DFW-SAT then one lost bag that won't arr until after 12mid! UGH! #fail
139265,587825785248944128,American,dM}c5i95_Wot,@jdickerson @AmericanAir @bobschieffer never had these problems.
139268,587829519299411968,United,dM}c5i95_Wot,@CNBC: @United should be rated worst airline in cust. service &amp; treatment of passengers aboard. Switched to @VirginAmerica 4 better service!
139272,587831572008607744,SouthWest,dM}c5i95_Wot,"Booking my @SouthwestAir ticket to cheer on @Myles_Garrett15 , @OtaroAlaka and the rest of them Ags in the Grove at Ole Miss! #GigEm"
139285,587845523991724032,AlaskaAir,dM}c5i95_Wot,"@moneyries @jasongay @AlaskaAir  that's the pilots fault. Throttle happy, no sense of surroundings."
139298,587859544329453568,United,dM}c5i95_Wot,@united you guys are the worse airline !! Horrible customer service and you send bags on random flights.. Horrible experience. Never again
139336,587924081770541056,United,dM}c5i95_Wot,@united.  2nd flight in month on other airline.  Why did you leave Topeka after 6 Mos?  All flights I was on were full.
139371,587944756627578880,American,dM}c5i95_Wot,It is official.  The merger between @USAirways and @AmericanAir has resulted in a really awful experience. Giant airline means miserableness
139375,587945497459064832,American,dM}c5i95_Wot,Never flying @AmericanAir again. Done.
139415,587965293797998592,United,dM}c5i95_Wot,"Ugh @united another cross country flight and no Wifi! I understand you are updating the fleet, but shouldn't a 5 hour flight have wifi? #boo"
139422,587965931567067136,SouthWest,dM}c5i95_Wot,"Oh wait, you don't pull up http://t.co/q9a1ufHh88 so you can check in to your @SouthwestAir flight at exactly 24 hours prior?"
139437,587972818941255680,United,dM}c5i95_Wot,@ckgregory @united @EVAAirUS Heard horror stories from my Tri friends about outrageous fees for shipping a bike.  Hoping the best for you
139460,587983900934152192,United,dM}c5i95_Wot,@IIJERiiCHOII @TmarTn @united I've had to wait
139505,588004571567501312,Delta,dM}c5i95_Wot,@DeltaAssist where do I start? We were left stranded in Atlanta for 3 days as we missed a connecting flight. We had to go back to the.....
139523,588012026741547008,American,dM}c5i95_Wot,@AmericanAir: Just received a LAME email from your customer service about rescheduling without notice; PATHETIC! #americanairsucks
139536,588016323931852800,AlaskaAir,dM}c5i95_Wot,@leops1984 @AlaskaAir had no problem installing in seat power for every seat in their most recent interior refit.
139539,588017402325106688,JetBlue,dM}c5i95_Wot,Flying South West this month instead of @JetBlue :( I'm not cheating on you I swear
139568,588030190611234816,American,dM}c5i95_Wot,@AmericanAir Left item on #70 to DFW 4/6 &amp; it was taken 2 Lost &amp; Found. I've left 2 msgs - no call back. Can anyone pls help? Item was gift.
139609,588047827747663872,SouthWest,dM}c5i95_Wot,@OvenOtter @SouthwestAir Seriously this is way fucked up
139626,588055686967361536,American,dM}c5i95_Wot,"@AmericanAir honestly, what in the hell is going on?  Still in Dallas now dealing with a maintenance issue!!! #day2"
139670,588078305028534272,VirginAmerica,dM}c5i95_Wot,"What about lining up in little angry cattle rows @VirginAmerica?  Oh wait, that's @united."
139717,588102265845784576,SouthWest,dM}c5i95_Wot,@SouthwestAir best attendant ever in NOLA keeping crowd entertained while waiting. http://t.co/YnWWRowugk
139733,588109469118246912,American,dM}c5i95_Wot,@AmericanAir I am Executive Platinum and having the WORST time trying to use my SWU tonight. Please help!
139752,588116313823977472,American,dM}c5i95_Wot,"Sad to see @AmericanAir retiring the MD80s, they were like a 2nd home to me."
139764,588125367749189632,SouthWest,dM}c5i95_Wot,The only reason I keep using @SouthwestAir is that I can change reservation easily. The boarding process I hate with a passion.
139824,588164193125322752,American,dM}c5i95_Wot,@AmericanAir I tried. I was on hold for over 40 minutes twice and have yet to speak to anyone.
139841,588180481021255680,American,dM}c5i95_Wot,"@AmericanAir It's outrageous how you treat your frequent flyers. UXRLFG, that my complaint case. They lost my 18k luggage and possesions."
139857,588190220991991808,United,dM}c5i95_Wot,"My bags were supposed to return to @LFTAirport tonight, but @united dropped the ball!! #NotHappy #WhyDidIPayToCheckBags __"
139875,588204152771256320,American,dM}c5i95_Wot,@AmericanAir no I sent a letter detailing all events they responded with an apology and no compensation
139885,588216270677508096,VirginAmerica,dM}c5i95_Wot,"Thanks for the upgrade yesterday @VirginAmerica. Too bad I couldn't watch the SFGiants home opener, as planned, in flight. #satelliteTVfail"
139919,588293464162467840,VirginAmerica,dM}c5i95_Wot,@VirginAmerica airlines set up at jfk is a fail. Domestic flight in an int airport means long lines. + $25/bag lame! I miss @JetBlue
139941,588318690443145216,American,dM}c5i95_Wot,"@AmericanAir again another example of poor customer service.   I want to speak to a live person, not fill out an online form."
139965,588337756511805440,American,dM}c5i95_Wot,@AmericanAir still waiting to hear back after horrible experience on flight 902. #aa #AmericanAirlines http://t.co/SAMrucYHEO
139968,588339590370463744,SouthWest,dM}c5i95_Wot,@SouthwestAir how can u have a mechanical problem with the first flight from lax to Sfo?  You are making me late to a 9am appmt!
140019,588364867809234944,American,dM}c5i95_Wot,Been trying to get my money back from @AmericanAir who overcharged me a lot of my money for my flight for over a month now and no response!
140021,588366154428583936,United,dM}c5i95_Wot,Customer service is awful so they probably are @kwmurphy @united
140090,588401012572061696,JetBlue,dM}c5i95_Wot,"@JetBlue thank you, looks like they fixed the problem. We should be boarding soon :)"
140156,588431613446459392,JetBlue,dM}c5i95_Wot,Traveling for the first time @JetBlue ... Delayed for 3 hours... Not quite a first good impression.
140246,588471134942814208,American,dM}c5i95_Wot,Unfortunately the @AmericanAir flight is delayed almost an hour. 
140262,588474225226223616,Delta,dM}c5i95_Wot,@DeltaAssist how long will your app be having problems.  Two days and unable to select seats.  Fyi
140272,588477756964360192,American,dM}c5i95_Wot,"@Ptolemarch Yeah. @AmericanAir's call back system never works for me, either."
140304,588490785193992192,SouthWest,dM}c5i95_Wot,@SouthwestAir lost half the bags off flight 891 to LAX annoyed
140305,588491677976801280,Delta,dM}c5i95_Wot,"$200 to change a flight on Delta, plus the difference on fairs! I will never fly you again. #shame onDelta @Delta @DeltaAssist @airlinepimp"
140324,588499823248023552,SouthWest,dM}c5i95_Wot,"Southwest is making me wake up at 5:45am tomorrow to check into my flight. I hate you, @SouthwestAir."
140372,588522107853733888,Delta,dM}c5i95_Wot,@DeltaAssist medallion upgrade! Too bad someone input wrong size plane..main cabin for me. At least my seat existed. #YouAreBetterThanThis
140385,588530821562126336,United,dM}c5i95_Wot,"@united how many employees does it take to screw in a light bulb? In LV, apparently a lot...must be an incentive plan to stay in last place."
140388,588532528589340672,SouthWest,dM}c5i95_Wot,"Heard horror stories abt @SpiritAirlines, didn't expect husband's 1st trip to be a nightmare. Stranded in Vegas. @SouthwestAir can u help?"
140418,588557906150326272,Delta,dM}c5i95_Wot,@DeltaAssist first time traveling with delta... had an check in issue on departure. ..looks like nothing will change on return flight
140538,588706278295216128,United,dM}c5i95_Wot,Rude customer service &amp; flights changing without notification. Why do I stay loyal to @united???
140542,588708157305724928,American,dM}c5i95_Wot,@AmericanAir I am astonished that as an AA EP I can't speak to someone in CST Relations about help for a terrible experience last week.
140553,588714436556382208,American,dM}c5i95_Wot,After past 2 wks of travel... I have to switch to @AmericanAir instead of @Delta. Customer service is better.. no 12 hour delays like @Delta
140619,588743445574881280,American,dM}c5i95_Wot,@iah @AmericanAir here we go again #ugh flight delayed 40 min @USAirways 1745. Hope not to miss my connection. #unhappy #nolove
140682,588777392337891328,American,dM}c5i95_Wot,@MJKauz @AmericanAir that's not very customer service-like. Sad.
140689,588778682250035200,United,dM}c5i95_Wot,@luna13darke @united this was a code share thing with air Canada. Unfortunately they're in business with a horrible airline.
140706,588785309732724736,American,dM}c5i95_Wot,"LOL, worst photoshop EVER. RT @AmericanAir: Piedmont felt the need__  __the need for speed! #OurHeritage #TBT http://t.co/3A7epc8r3S"
140760,588809063938527232,United,dM}c5i95_Wot,"@united hey guys, DMed you earlier. still need to find out the issue with this farelock ticket."
140805,588822585602891776,Delta,dM}c5i95_Wot,@DeltaAssist @AmericanAir @SouthwestAir @SpiritAirlines @JetBlue @VirginAmerica  Do you guys have the same delay issues at ORD as @United ?
140812,588824680993202176,Delta,dM}c5i95_Wot,@rafaramosESPN @Delta @DeltaAssist me dijeron que se w stress por q perdio mexico
140818,588826167433515008,American,dM}c5i95_Wot,@AmericanAir to John Wayne airport and they botched my seating arrangement. I finally get to O'hare airport and after waiting an hour we
140826,588830208817430528,SouthWest,dM}c5i95_Wot,How is my 45 min flight delayed 2:30? @SouthwestAir you have failed me
140868,588842596597780480,United,dM}c5i95_Wot,Gonna miss this logo @united #avgeek http://t.co/iZVvl1hIP6
140883,588846405055344640,American,dM}c5i95_Wot,@AmericanAir how many times does a flight have to be delayed before I can claim compensation?
140965,588870558240112640,United,dM}c5i95_Wot,"@united : AIH closed, re-routed to SAI, only one person to help with connections and flights arrangement. Some more bad service?"
140969,588871210936586240,United,dM}c5i95_Wot,"@united Hey since my flight was over an hour late leaving, any chance UA1210 can be late leaving Denver so I don't miss it? #ProblemSolving"
140974,588873399574855680,United,dM}c5i95_Wot,Bumped from my flight and then first leg was 90 minutes late and now my connecting flight was cancelled. U owe me @united
140987,588879715521429504,SouthWest,dM}c5i95_Wot,@SouthwestAir if I miss my connection will you get out in the am. We landed on time but are still on the plane.
141120,588920104106139648,American,dM}c5i95_Wot,So disappointed in @AmericanAir! Another late flight. Delayed 4 hours! And had to check $30k worth of gear as valet! http://t.co/HIEriz16UX
141128,588924319222247424,United,dM}c5i95_Wot,"@PAKallman and I'm on a @united flight that was delayed over an hour bc \they couldn't figure out the weight\""."""
141130,588924614153150464,Delta,dM}c5i95_Wot,I had on of the worst sandwiches ever on a flight from MSP to LAX @Delta @DeltaAssist. Should get a refund plus compensating for P and S!
141135,5.88925572409E+17,United,dM}c5i95_Wot,"@united Flight 1693 from LGA to IAH delayed to the point of me missing my AUS connection, all because of runway congestion. Now I'm stuck +"
141143,588932436483932160,United,dM}c5i95_Wot,@united the worst airline.  How do you get a plane full of people and crew hours a later and then tell the pilot they can't fly?
141146,588934893985521664,American,dM}c5i95_Wot,@AmericanAir now im having problems coming back! Cant get thru to cust. Svc either
141162,588945943648546816,United,dM}c5i95_Wot,@united I'm not @airport. What I want is proper compensation for the horrible service I got and for making me lose half a day of work #fail
141325,589062852306149376,American,dM}c5i95_Wot,@AmericanAir This is me reminding you again that it's been 9 days since I emailed refund.questions@aa.com and no response.
141415,589097325072666624,Delta,dM}c5i95_Wot,@DeltaAssist seriously Delta? $21.95 for Wifi on my 3 hour flight? Ridiculous!!
141466,589111041482625024,Delta,dM}c5i95_Wot,@DeltaAssist ---- need help changing a flight for today! Been on hold 30 minutes ... Can someone assist a sky miles member please:)
141478,589116632951173120,American,dM}c5i95_Wot,@orbitz and @AmericanAir you what are your email addresses for customer service? Need immediate help and can't be put on hold any longer.
141485,589117856438071296,United,dM}c5i95_Wot,@united Flight cancelled for 2nd day in a row! You BETTER be issuing refunds this time. This disruption is unacceptable!
141521,589132478679515136,United,dM}c5i95_Wot,OMG...bad weather in Denver...no visibility due to Fog and yes flight delayed T.T (at @united) _ https://t.co/KqVfeQimsd
141543,589141492465274880,United,dM}c5i95_Wot,@united #UnitedAirlines1534 flight from Miami delayed 2 hours without a cloud in the sky. This sucks.
141578,589153030408310784,SouthWest,dM}c5i95_Wot,Trying 2 get 2 #LasVegas for work &amp; my @SouthwestAir flight has been delayed 4 times so far &amp; it's 4.5 hours late! #Brokenplane :(
141590,589155779049103360,Delta,dM}c5i95_Wot,@DeltaAssist flight details attached. I'm a frequent flyer &amp; obviously expect more. Such poor standards. Action? http://t.co/ldDbATzpMu
141622,589171130662916096,Delta,dM}c5i95_Wot,@DeltaAssist @plsteve I'm in Dfw waiting for dl1445
141695,589194072926998528,United,dM}c5i95_Wot,@united refuses to compensate or assist travelers out of Denver who missed flight due to horrendous accident blocking I-70 #neverflyUnited
141713,589200184560656384,SouthWest,dM}c5i95_Wot,Hey @SouthwestAir I was on a flight from PDX to DIA w/ layover in ABQ. My ABQ-DEN was cancelled mid-flight stuck in ABQ tonight. The prob...
141750,589211317405290496,United,dM}c5i95_Wot,@united you have changed my flights all day long and continue to fuck me over
141804,589234620178116608,SouthWest,dM}c5i95_Wot,"Long day...feeling frustrated, just trying to get to see Dad. You can do better @SouthwestAir ... Feeling let down by ur lack of effort."
141811,589235890939015168,SouthWest,dM}c5i95_Wot,@SouthwestAir Any idea why flight 351 from LAX to OAK is delayed by an hour and 35 mins?
141887,589276472361275392,United,dM}c5i95_Wot,How the hell do you arrive at the airport 3 hours early for your direct flight and your luggage still not make it on the plane @united!?!?!
141897,589284396345102336,United,dM}c5i95_Wot,@united flight late...crew finally comes and departure of 32 minute flight delayed more so they can upgrade people who need to move luggage.
